11	Sedahan	asa kurang pas kesana mood bad banget	['asa', 'kurang', 'pas', 'kesana', 'mood', 'bad', 'banget']	Negatif
11	Sedahan	sepi kayak private beach jdnya wc sih parkir motor parkir motor wc ngecamp enak pondok atas neduh jalan kesini parah batu pecah gitu batu kapur motor matic lelah deh bonceng mending jalan	['sepi', 'kayak', 'private', 'beach', 'jdnya', 'wc', 'sih', 'parkir', 'motor', 'parkir', 'motor', 'wc', 'ngecamp', 'enak', 'pondok', 'atas', 'neduh', 'jalan', 'kesini', 'parah', 'batu', 'pecah', 'gitu', 'batu', 'kapur', 'motor', 'matic', 'lelah', 'deh', 'bonceng', 'mending', 'jalan']	Negatif
11	Sedahan	mobil sepi cocok nyari suasana tenang	['mobil', 'sepi', 'cocok', 'nyari', 'suasana', 'tenang']	Negatif
11	Sedahan	pantai keren bagus cuman jalan batu tanah proses baik	['pantai', 'keren', 'bagus', 'cuman', 'jalan', 'batu', 'tanah', 'proses', 'baik']	Negatif
11	Sedahan	pantai keren banget cocok banget ngecamp medan pantai lumayan ekstrim kesana juni akses kesana batu terjal jalan cor pakai jalur kendara saran pakai jalur pakai motor matic ngefotoin medan nyetir motor ps kesini kudu siapin tenaga kondisi badan sehat wal afiat	['pantai', 'keren', 'banget', 'cocok', 'banget', 'ngecamp', 'medan', 'pantai', 'lumayan', 'ekstrim', 'kesana', 'juni', 'akses', 'kesana', 'batu', 'terjal', 'jalan', 'cor', 'pakai', 'jalur', 'kendara', 'saran', 'pakai', 'jalur', 'pakai', 'motor', 'matic', 'ngefotoin', 'medan', 'nyetir', 'motor', 'ps', 'kesini', 'kudu', 'siapin', 'tenaga', 'kondisi', 'badan', 'sehat', 'wal', 'afiat']	Negatif
11	Sedahan	tempat sepi serasa pantai pribadi   jalan bahaya cadas tutup tanah pasir putih bersih ngecamp jual makan area parkir sana jual kayu bakar landas api unggun mushollah toilet kamar mandi parkir luas biaya area pantai ribu biaya parkir pantai ribu total bayar ribu	['tempat', 'sepi', 'serasa', 'pantai', 'pribadi', '', '', 'jalan', 'bahaya', 'cadas', 'tutup', 'tanah', 'pasir', 'putih', 'bersih', 'ngecamp', 'jual', 'makan', 'area', 'parkir', 'sana', 'jual', 'kayu', 'bakar', 'landas', 'api', 'unggun', 'mushollah', 'toilet', 'kamar', 'mandi', 'parkir', 'luas', 'biaya', 'area', 'pantai', 'ribu', 'biaya', 'parkir', 'pantai', 'ribu', 'total', 'bayar', 'ribu']	Negatif
11	Sedahan	pantai bagus sayang kesini pas air surut main air bahaya akses jalan pantai ancur lebur jalan saran pantai sedahan kondisi motor kondisi ban suspensi harus benar prima enggan motor tumbang tengah jalan	['pantai', 'bagus', 'sayang', 'kesini', 'pas', 'air', 'surut', 'main', 'air', 'bahaya', 'akses', 'jalan', 'pantai', 'ancur', 'lebur', 'jalan', 'saran', 'pantai', 'sedahan', 'kondisi', 'motor', 'kondisi', 'ban', 'suspensi', 'harus', 'benar', 'prima', 'enggan', 'motor', 'tumbang', 'tengah', 'jalan']	Negatif
11	Sedahan	pantai baguuus banget air jernih tempat teduh apit tebing pasir bersih lingkung asri sayang akses kesana susah jalan liku liku batu tempuh pakai motor itu harus motor emang tracking alam diboncengin harus turun jalan kaki jalan susah oh parkir toilet tutup jam sore deket pantai tanah lapang cocok ngecamp tau minat sekian terima kasih 	['pantai', 'baguuus', 'banget', 'air', 'jernih', 'tempat', 'teduh', 'apit', 'tebing', 'pasir', 'bersih', 'lingkung', 'asri', 'sayang', 'akses', 'kesana', 'susah', 'jalan', 'liku', 'liku', 'batu', 'tempuh', 'pakai', 'motor', 'itu', 'harus', 'motor', 'emang', 'tracking', 'alam', 'diboncengin', 'harus', 'turun', 'jalan', 'kaki', 'jalan', 'susah', 'oh', 'parkir', 'toilet', 'tutup', 'jam', 'sore', 'deket', 'pantai', 'tanah', 'lapang', 'cocok', 'ngecamp', 'tau', 'minat', 'sekian', 'terima', 'kasih', '']	Negatif
11	Sedahan	pantai bagus ngecamp oke sayang jalan bebatuan	['pantai', 'bagus', 'ngecamp', 'oke', 'sayang', 'jalan', 'bebatuan']	Negatif
11	Sedahan	neng private beach gitu jalan bikin sedih ngelewatin jalan batu km rekomen pakai motor harus ekstra hati hati moga cepat acc bangun jalan	['neng', 'private', 'beach', 'gitu', 'jalan', 'bikin', 'sedih', 'ngelewatin', 'jalan', 'batu', 'km', 'rekomen', 'pakai', 'motor', 'harus', 'ekstra', 'hati', 'hati', 'moga', 'cepat', 'acc', 'bangun', 'jalan']	Negatif
11	Sedahan	tempat bagus akses lokasi kurang baik perintah baik jalan pantai sedahan 	['tempat', 'bagus', 'akses', 'lokasi', 'kurang', 'baik', 'perintah', 'baik', 'jalan', 'pantai', 'sedahan', '']	Negatif
11	Sedahan	sepi enak ngecamp akses jalan kurang pada roda papan tunjuk arah pantai kurang jaga bersih	['sepi', 'enak', 'ngecamp', 'akses', 'jalan', 'kurang', 'pada', 'roda', 'papan', 'tunjuk', 'arah', 'pantai', 'kurang', 'jaga', 'bersih']	Negatif
11	Sedahan	private beach pantai sembunyi jarang kunjung wisataean jalan arah pantai kurang dukung hati bersih	['private', 'beach', 'pantai', 'sembunyi', 'jarang', 'kunjung', 'wisataean', 'jalan', 'arah', 'pantai', 'kurang', 'dukung', 'hati', 'bersih']	Negatif
11	Sedahan	asik sepi ksannya mesti juang dlu lewatin jalan setapak	['asik', 'sepi', 'ksannya', 'mesti', 'juang', 'dlu', 'lewatin', 'jalan', 'setapak']	Negatif
11	Sedahan	pantai oke asik ngecamp butuh juang pantai jalan bebatuan kasar	['pantai', 'oke', 'asik', 'ngecamp', 'butuh', 'juang', 'pantai', 'jalan', 'bebatuan', 'kasar']	Negatif
11	Sedahan	pantai bagus warung ramah akses jalan baik 	['pantai', 'bagus', 'warung', 'ramah', 'akses', 'jalan', 'baik', '']	Negatif
11	Sedahan	medan lokasi sulit pakai motor matic mobil banyak jalan batu bayar lokasi cocok ngecamp	['medan', 'lokasi', 'sulit', 'pakai', 'motor', 'matic', 'mobil', 'banyak', 'jalan', 'batu', 'bayar', 'lokasi', 'cocok', 'ngecamp']	Negatif
11	Sedahan	cantik tenang pantai pribadi suka tenang cocok akses jalan pantai jalan utama lumayan jauh jalan susah tunjuk jalan pantai ada warung warung jarang titip motor luas lengkap kamar mandi sholat pada	['cantik', 'tenang', 'pantai', 'pribadi', 'suka', 'tenang', 'cocok', 'akses', 'jalan', 'pantai', 'jalan', 'utama', 'lumayan', 'jauh', 'jalan', 'susah', 'tunjuk', 'jalan', 'pantai', 'ada', 'warung', 'warung', 'jarang', 'titip', 'motor', 'luas', 'lengkap', 'kamar', 'mandi', 'sholat', 'pada']	Negatif
11	Sedahan	jalan kaki jauh sakit hati pas parkir kendara tepi pantai	['jalan', 'kaki', 'jauh', 'sakit', 'hati', 'pas', 'parkir', 'kendara', 'tepi', 'pantai']	Negatif
11	Sedahan	pantai indah sayang jalan pantai rusak susah lewat jalan bebatuan terjal	['pantai', 'indah', 'sayang', 'jalan', 'pantai', 'rusak', 'susah', 'lewat', 'jalan', 'bebatuan', 'terjal']	Negatif
11	Sedahan	jalan pantai jelek	['jalan', 'pantai', 'jelek']	Negatif
11	Sedahan	solo jam malam jalan gelap area pantai pintu pantai jauh jam jalan penuh bebatuan tanah posisi habis hujan jalan ekstra extraaa parah bebatuan tanah pakai motor klx deh pokoknyaaa solo pakai sendal swallow tengah jalan gara jalan licin penuh lumpur sandal tinggal deh pinggir jalan nyeker deh jalan gelap licin parah habis bensin tengah jalan gelap jauh mukim warga benar nyerah pulang solo jera jalan lokasi pantai jam malam warung bukak wisatawan benar private beach deh diri tenda pandang pagi hilang deh capek tempat cocok banget adventure pagi pulang pantai start jam kondisi jalan males banget cari pesawat alhmdulillah kesasar temu jalan aspal temu sandal tinggal td malemnya akhir nyeker deh solo kesana alangkah baik jalan malam gaes nnti biar tau jalan bagus benar tualang kesan	['solo', 'jam', 'malam', 'jalan', 'gelap', 'area', 'pantai', 'pintu', 'pantai', 'jauh', 'jam', 'jalan', 'penuh', 'bebatuan', 'tanah', 'posisi', 'habis', 'hujan', 'jalan', 'ekstra', 'extraaa', 'parah', 'bebatuan', 'tanah', 'pakai', 'motor', 'klx', 'deh', 'pokoknyaaa', 'solo', 'pakai', 'sendal', 'swallow', 'tengah', 'jalan', 'gara', 'jalan', 'licin', 'penuh', 'lumpur', 'sandal', 'tinggal', 'deh', 'pinggir', 'jalan', 'nyeker', 'deh', 'jalan', 'gelap', 'licin', 'parah', 'habis', 'bensin', 'tengah', 'jalan', 'gelap', 'jauh', 'mukim', 'warga', 'benar', 'nyerah', 'pulang', 'solo', 'jera', 'jalan', 'lokasi', 'pantai', 'jam', 'malam', 'warung', 'bukak', 'wisatawan', 'benar', 'private', 'beach', 'deh', 'diri', 'tenda', 'pandang', 'pagi', 'hilang', 'deh', 'capek', 'tempat', 'cocok', 'banget', 'adventure', 'pagi', 'pulang', 'pantai', 'start', 'jam', 'kondisi', 'jalan', 'males', 'banget', 'cari', 'pesawat', 'alhmdulillah', 'kesasar', 'temu', 'jalan', 'aspal', 'temu', 'sandal', 'tinggal', 'td', 'malemnya', 'akhir', 'nyeker', 'deh', 'solo', 'kesana', 'alangkah', 'baik', 'jalan', 'malam', 'gaes', 'nnti', 'biar', 'tau', 'jalan', 'bagus', 'benar', 'tualang', 'kesan']	Negatif
11	Sedahan	rute pantai butuh banyak baik	['rute', 'pantai', 'butuh', 'banyak', 'baik']	Negatif
11	Sedahan	pantai motor jalan kaki jauh moga baik jalan pantai cepat	['pantai', 'motor', 'jalan', 'kaki', 'jauh', 'moga', 'baik', 'jalan', 'pantai', 'cepat']	Negatif
11	Sedahan	nikmat indah pantai sedahan harus jalan trekking km kondisi jalan ekstrim sepeda motor mobil titip parkir buka jam uras tenaga pantai jumpa pantai sepi bersih lupa bawa tenda ngecamp pantai sayang malam api unggun siap kompor mie kopi	['nikmat', 'indah', 'pantai', 'sedahan', 'harus', 'jalan', 'trekking', 'km', 'kondisi', 'jalan', 'ekstrim', 'sepeda', 'motor', 'mobil', 'titip', 'parkir', 'buka', 'jam', 'uras', 'tenaga', 'pantai', 'jumpa', 'pantai', 'sepi', 'bersih', 'lupa', 'bawa', 'tenda', 'ngecamp', 'pantai', 'sayang', 'malam', 'api', 'unggun', 'siap', 'kompor', 'mie', 'kopi']	Negatif
11	Sedahan	bagus pantai jalan baik biar offroad 	['bagus', 'pantai', 'jalan', 'baik', 'biar', 'offroad', '']	Negatif
11	Sedahan	jalan pantai baik parah banget	['jalan', 'pantai', 'baik', 'parah', 'banget']	Negatif
11	Sedahan	harap akses jalan pantai baik	['harap', 'akses', 'jalan', 'pantai', 'baik']	Negatif
11	Sedahan	jalan tantang nyari aman lelah hiking arah wediombo jalan jalur hikingnya arah pantai jungwok belah kiri jalan jasa ojek pantai antar pantai titik hiking bawa motor pelan pelan nikmat pandang jalan sungguh manja	['jalan', 'tantang', 'nyari', 'aman', 'lelah', 'hiking', 'arah', 'wediombo', 'jalan', 'jalur', 'hikingnya', 'arah', 'pantai', 'jungwok', 'belah', 'kiri', 'jalan', 'jasa', 'ojek', 'pantai', 'antar', 'pantai', 'titik', 'hiking', 'bawa', 'motor', 'pelan', 'pelan', 'nikmat', 'pandang', 'jalan', 'sungguh', 'manja']	Negatif
11	Sedahan	pantai bagus banget akses mobil susah mobil tenang jalan sempit pas mobil	['pantai', 'bagus', 'banget', 'akses', 'mobil', 'susah', 'mobil', 'tenang', 'jalan', 'sempit', 'pas', 'mobil']	Negatif
11	Sedahan	tempat bagus banget ngecamp jalan butuh juang  jalan terjal	['tempat', 'bagus', 'banget', 'ngecamp', 'jalan', 'butuh', 'juang', '', 'jalan', 'terjal']	Negatif
11	Sedahan	pantai indah milik pesisir luas pasir putih coklat ombak pantai tinggi kesini lewat portal pantai wediombo pantai sedahan banyak kesini ngecamp dar foto main air rekomendasi suka tenang akses susah	['pantai', 'indah', 'milik', 'pesisir', 'luas', 'pasir', 'putih', 'coklat', 'ombak', 'pantai', 'tinggi', 'kesini', 'lewat', 'portal', 'pantai', 'wediombo', 'pantai', 'sedahan', 'banyak', 'kesini', 'ngecamp', 'dar', 'foto', 'main', 'air', 'rekomendasi', 'suka', 'tenang', 'akses', 'susah']	Negatif
11	Sedahan	pantai bagus ramai cocok santai nge ngecamp jalan kesini ekstrim bebatuan alternatif pingin parkir dekat pantai jalan bebatuan pingin aman jalan kaki kilo parkir pantai wediombo pantai nice pokok	['pantai', 'bagus', 'ramai', 'cocok', 'santai', 'nge', 'ngecamp', 'jalan', 'kesini', 'ekstrim', 'bebatuan', 'alternatif', 'pingin', 'parkir', 'dekat', 'pantai', 'jalan', 'bebatuan', 'pingin', 'aman', 'jalan', 'kaki', 'kilo', 'parkir', 'pantai', 'wediombo', 'pantai', 'nice', 'pokok']	Negatif
11	Sedahan	jalan lewat terjal pandang bagus bayar	['jalan', 'lewat', 'terjal', 'pandang', 'bagus', 'bayar']	Negatif
11	Sedahan	pantai asri alami jarang unjung akan milik pribadi akses jalan agak sulit cocok ngecamp hunting foto	['pantai', 'asri', 'alami', 'jarang', 'unjung', 'akan', 'milik', 'pribadi', 'akses', 'jalan', 'agak', 'sulit', 'cocok', 'ngecamp', 'hunting', 'foto']	Negatif
11	Sedahan	tempat bagus alami pantai baru jalan lalu mobil	['tempat', 'bagus', 'alami', 'pantai', 'baru', 'jalan', 'lalu', 'mobil']	Negatif
11	Sedahan	ngecamp tenda parkir nginap motor pantai indah cemar jalan mnuju sedahan kota jogja jam motor kilo munju pantai sedahan jalan rusak aspal saran parkir pantai wediombo	['ngecamp', 'tenda', 'parkir', 'nginap', 'motor', 'pantai', 'indah', 'cemar', 'jalan', 'mnuju', 'sedahan', 'kota', 'jogja', 'jam', 'motor', 'kilo', 'munju', 'pantai', 'sedahan', 'jalan', 'rusak', 'aspal', 'saran', 'parkir', 'pantai', 'wediombo']	Negatif
11	Sedahan	kondisi memprihantinkan sampah kumpul pinggir pantai pasang potensi sampah hanyut laut harus suka ngecamp sana sadar bawa pulang sampah	['kondisi', 'memprihantinkan', 'sampah', 'kumpul', 'pinggir', 'pantai', 'pasang', 'potensi', 'sampah', 'hanyut', 'laut', 'harus', 'suka', 'ngecamp', 'sana', 'sadar', 'bawa', 'pulang', 'sampah']	Negatif
11	Sedahan	keren tempat buruk buang sampah sembarang tinggal sisa sisa sampah sadar indonesia sampah menghawatirkan ayok suka wisata tanam budayakanembuang sampah tempat kurang indah 	['keren', 'tempat', 'buruk', 'buang', 'sampah', 'sembarang', 'tinggal', 'sisa', 'sisa', 'sampah', 'sadar', 'indonesia', 'sampah', 'menghawatirkan', 'ayok', 'suka', 'wisata', 'tanam', 'budayakanembuang', 'sampah', 'tempat', 'kurang', 'indah', '']	Negatif
11	Sedahan	tempat bagus fasilitas minim emang tempat hutan muas	['tempat', 'bagus', 'fasilitas', 'minim', 'emang', 'tempat', 'hutan', 'muas']	Negatif
11	Sedahan	pantai wisatawan kunjung fasilitas kurang parkir mobil harus trekking jalan lumayan terjal batu hujan mesti becek parkir mobil ribu kaya lupa ngecamp bayar tugas situ pantai lelah akibat trekking hilang pandang pantai alami bersih	['pantai', 'wisatawan', 'kunjung', 'fasilitas', 'kurang', 'parkir', 'mobil', 'harus', 'trekking', 'jalan', 'lumayan', 'terjal', 'batu', 'hujan', 'mesti', 'becek', 'parkir', 'mobil', 'ribu', 'kaya', 'lupa', 'ngecamp', 'bayar', 'tugas', 'situ', 'pantai', 'lelah', 'akibat', 'trekking', 'hilang', 'pandang', 'pantai', 'alami', 'bersih']	Negatif
11	Sedahan	bener enak banget wajib kesini pantai asri banget jalnya keren parah selamat coba sahabat tualang	['bener', 'enak', 'banget', 'wajib', 'kesini', 'pantai', 'asri', 'banget', 'jalnya', 'keren', 'parah', 'selamat', 'coba', 'sahabat', 'tualang']	Positif
11	Sedahan	harus jalan kirang menit lupa bawa akua pakai sendal gunung sendal jepit sepatu bayar pas pandang sih tempat relatif sepi pinggir pantai diri tenda ombak lumayan agak kenceng	['harus', 'jalan', 'kirang', 'menit', 'lupa', 'bawa', 'akua', 'pakai', 'sendal', 'gunung', 'sendal', 'jepit', 'sepatu', 'bayar', 'pas', 'pandang', 'sih', 'tempat', 'relatif', 'sepi', 'pinggir', 'pantai', 'diri', 'tenda', 'ombak', 'lumayan', 'agak', 'kenceng']	Positif
11	Sedahan	unjung ngecamp habis malam teman keluarga	['unjung', 'ngecamp', 'habis', 'malam', 'teman', 'keluarga']	Positif
11	Sedahan	kencang angin ngecam mantap apit tebing sinyal quality time teman teman gadget	['kencang', 'angin', 'ngecam', 'mantap', 'apit', 'tebing', 'sinyal', 'quality', 'time', 'teman', 'teman', 'gadget']	Positif
11	Sedahan	difficult place to reach pantai indah bayar	['difficult', 'place', 'to', 'reach', 'pantai', 'indah', 'bayar']	Positif
11	Sedahan	let gooo diem rumah hehehe sesal deh nuansa indah bibir pantai pasir putih	['let', 'gooo', 'diem', 'rumah', 'hehehe', 'sesal', 'deh', 'nuansa', 'indah', 'bibir', 'pantai', 'pasir', 'putih']	Positif
11	Sedahan	pantai indah pasir putih senang jalan tantang pantai lengkap seru kunjung pantai	['pantai', 'indah', 'pasir', 'putih', 'senang', 'jalan', 'tantang', 'pantai', 'lengkap', 'seru', 'kunjung', 'pantai']	Positif
11	Sedahan	cocok lepas penat tres cocok ngecamp teman teman	['cocok', 'lepas', 'penat', 'tres', 'cocok', 'ngecamp', 'teman', 'teman']	Positif
11	Sedahan	jalan jalan gunung kidul wajib banget nih datengin pantai lokasi agak jauh bayar indah sunyi pantai sedahan sepi banget enak ngecamp	['jalan', 'jalan', 'gunung', 'kidul', 'wajib', 'banget', 'nih', 'datengin', 'pantai', 'lokasi', 'agak', 'jauh', 'bayar', 'indah', 'sunyi', 'pantai', 'sedahan', 'sepi', 'banget', 'enak', 'ngecamp']	Positif
11	Sedahan	bagus sepi tenang samping pantai sedahan jalan bukit temu pantai dadap menang bagus nyaman cocok ngecamp seru teman teman	['bagus', 'sepi', 'tenang', 'samping', 'pantai', 'sedahan', 'jalan', 'bukit', 'temu', 'pantai', 'dadap', 'menang', 'bagus', 'nyaman', 'cocok', 'ngecamp', 'seru', 'teman', 'teman']	Positif
11	Sedahan	ulang kesini bosan	['ulang', 'kesini', 'bosan']	Positif
11	Sedahan	cocok ngecamp tempat original	['cocok', 'ngecamp', 'tempat', 'original']	Positif
11	Sedahan	mantap pasir putih cocok ngecamp saran tkdam bawa tenda tidur parkir dekat aman enak tidur	['mantap', 'pasir', 'putih', 'cocok', 'ngecamp', 'saran', 'tkdam', 'bawa', 'tenda', 'tidur', 'parkir', 'dekat', 'aman', 'enak', 'tidur']	Positif
11	Sedahan	seru banget ngecamp lumayan sepi	['seru', 'banget', 'ngecamp', 'lumayan', 'sepi']	Positif
11	Sedahan	pantai indah banget cocok ngecamp ikut saran jaga sopan alami tolong jaga sopan sana pakai motor mending jalan dusun pendowo pelan motor pantai	['pantai', 'indah', 'banget', 'cocok', 'ngecamp', 'ikut', 'saran', 'jaga', 'sopan', 'alami', 'tolong', 'jaga', 'sopan', 'sana', 'pakai', 'motor', 'mending', 'jalan', 'dusun', 'pendowo', 'pelan', 'motor', 'pantai']	Positif
11	Sedahan	recommended ngecamp bareng	['recommended', 'ngecamp', 'bareng']	Positif
11	Sedahan	indah ngecamp   	['indah', 'ngecamp', '', '', '']	Positif
11	Sedahan	pantai sedahan pantai indah cocok wisata libur enak ngecamp	['pantai', 'sedahan', 'pantai', 'indah', 'cocok', 'wisata', 'libur', 'enak', 'ngecamp']	Positif
11	Sedahan	pantai bagus luas pulau kalong spot foto bagus	['pantai', 'bagus', 'luas', 'pulau', 'kalong', 'spot', 'foto', 'bagus']	Positif
11	Sedahan	private pantai sepi unjung cocok traveler santa ngecamp ases jalan lumyan tantang imbang 	['private', 'pantai', 'sepi', 'unjung', 'cocok', 'traveler', 'santa', 'ngecamp', 'ases', 'jalan', 'lumyan', 'tantang', 'imbang', '']	Positif
11	Sedahan	bagus sepi butuh juang	['bagus', 'sepi', 'butuh', 'juang']	Positif
11	Sedahan	roda laku jalan kaki km salah jalan kaki sia sia view bayar penat 	['roda', 'laku', 'jalan', 'kaki', 'km', 'salah', 'jalan', 'kaki', 'sia', 'sia', 'view', 'bayar', 'penat', '']	Positif
11	Sedahan	bagus indah	['bagus', 'indah']	Positif
11	Sedahan	kesana kenal jalan alternatif jalan susur hutan capek main bayar manja pantai sedahan serasa pantai pribadi	['kesana', 'kenal', 'jalan', 'alternatif', 'jalan', 'susur', 'hutan', 'capek', 'main', 'bayar', 'manja', 'pantai', 'sedahan', 'serasa', 'pantai', 'pribadi']	Positif
11	Sedahan	mantul muas	['mantul', 'muas']	Positif
11	Sedahan	keren banget ni pantai	['keren', 'banget', 'ni', 'pantai']	Positif
11	Sedahan	pantai ujung timur gunung kidul pantai manja unjung alam kesini harus jalan kaki pantai jungwok pantai harus turun jurang lewat sawah jalan setapak musim hujan bahaya jalan licin tambah turun jurang tempat kagum manja indah bukit hampar pasar putih luas cocok banget ngecamp	['pantai', 'ujung', 'timur', 'gunung', 'kidul', 'pantai', 'manja', 'unjung', 'alam', 'kesini', 'harus', 'jalan', 'kaki', 'pantai', 'jungwok', 'pantai', 'harus', 'turun', 'jurang', 'lewat', 'sawah', 'jalan', 'setapak', 'musim', 'hujan', 'bahaya', 'jalan', 'licin', 'tambah', 'turun', 'jurang', 'tempat', 'kagum', 'manja', 'indah', 'bukit', 'hampar', 'pasar', 'putih', 'luas', 'cocok', 'banget', 'ngecamp']	Positif
11	Sedahan	cocok ngecamp kesini pilih jalur jalur tracking motor tracking kendara parkir pantai jungwok jalan lewat lembah motor saran hati jalan batu pantai banyak bebatuan lumayan jalan tangan cenut bayar pandang pantai manja larang jalur motor musim hujan	['cocok', 'ngecamp', 'kesini', 'pilih', 'jalur', 'jalur', 'tracking', 'motor', 'tracking', 'kendara', 'parkir', 'pantai', 'jungwok', 'jalan', 'lewat', 'lembah', 'motor', 'saran', 'hati', 'jalan', 'batu', 'pantai', 'banyak', 'bebatuan', 'lumayan', 'jalan', 'tangan', 'cenut', 'bayar', 'pandang', 'pantai', 'manja', 'larang', 'jalur', 'motor', 'musim', 'hujan']	Positif
11	Sedahan	pantai bagus bersih cocok ngecamp akses jalan susah turun jalan batu utama pakai roda mobil susah fasilitas relatif lengkap warung toilet mushollah kelola bagus	['pantai', 'bagus', 'bersih', 'cocok', 'ngecamp', 'akses', 'jalan', 'susah', 'turun', 'jalan', 'batu', 'utama', 'pakai', 'roda', 'mobil', 'susah', 'fasilitas', 'relatif', 'lengkap', 'warung', 'toilet', 'mushollah', 'kelola', 'bagus']	Positif
11	Sedahan	pantai gunung kidul cantik pasir putih cocok ngecamp saran renang jalur kesini parkir pantai jungwok harus jalan kaki telusur bukit pantai sedahan arah tunjuk jalan sana warung warga harga jangkau dekat pantai greweng kalong	['pantai', 'gunung', 'kidul', 'cantik', 'pasir', 'putih', 'cocok', 'ngecamp', 'saran', 'renang', 'jalur', 'kesini', 'parkir', 'pantai', 'jungwok', 'harus', 'jalan', 'kaki', 'telusur', 'bukit', 'pantai', 'sedahan', 'arah', 'tunjuk', 'jalan', 'sana', 'warung', 'warga', 'harga', 'jangkau', 'dekat', 'pantai', 'greweng', 'kalong']	Positif
11	Sedahan	pantai bagus banget pantai harus jalan kaki menit jalan gunung terjal saran mending ngecamp	['pantai', 'bagus', 'banget', 'pantai', 'harus', 'jalan', 'kaki', 'menit', 'jalan', 'gunung', 'terjal', 'saran', 'mending', 'ngecamp']	Negatif
11	Sedahan	pantai cocok camper akses jalan tantang menit jalan kaki panorama sensasi layak dipertombangan objek piknik	['pantai', 'cocok', 'camper', 'akses', 'jalan', 'tantang', 'menit', 'jalan', 'kaki', 'panorama', 'sensasi', 'layak', 'dipertombangan', 'objek', 'piknik']	Negatif
11	Sedahan	pantai sedahan cocok wiasata ngecamp pantai bersih nyaman hati ombak tinggi akses jalan wisata rusak parah harus hati hati	['pantai', 'sedahan', 'cocok', 'wiasata', 'ngecamp', 'pantai', 'bersih', 'nyaman', 'hati', 'ombak', 'tinggi', 'akses', 'jalan', 'wisata', 'rusak', 'parah', 'harus', 'hati', 'hati']	Negatif
11	Sedahan	pantai alami asik bngt ngecamp sahabat jalan tantang saran bawa kendara kondisi sip	['pantai', 'alami', 'asik', 'bngt', 'ngecamp', 'sahabat', 'jalan', 'tantang', 'saran', 'bawa', 'kendara', 'kondisi', 'sip']	Negatif
11	Sedahan	enak sepi tenang butuh juang capai kesana ngecamp	['enak', 'sepi', 'tenang', 'butuh', 'juang', 'capai', 'kesana', 'ngecamp']	Negatif
11	Sedahan	pantai indah tenang kesini jalan lumayan jauh susah kendara cocok banget ngecamp pinggir pantai teman saudara keluarga jaga bersih biar pantai bersih	['pantai', 'indah', 'tenang', 'kesini', 'jalan', 'lumayan', 'jauh', 'susah', 'kendara', 'cocok', 'banget', 'ngecamp', 'pinggir', 'pantai', 'teman', 'saudara', 'keluarga', 'jaga', 'bersih', 'biar', 'pantai', 'bersih']	Positif
11	Sedahan	pantai keren serasa pantai pribadi tracknya nguras tenaga puas betah indah banget bersih asri nyaman alami	['pantai', 'keren', 'serasa', 'pantai', 'pribadi', 'tracknya', 'nguras', 'tenaga', 'puas', 'betah', 'indah', 'banget', 'bersih', 'asri', 'nyaman', 'alami']	Positif
11	Sedahan	pantai private bersih gelombang sahabat pasir putih pantai favorit	['pantai', 'private', 'bersih', 'gelombang', 'sahabat', 'pasir', 'putih', 'pantai', 'favorit']	Positif
11	Sedahan	pantai indah layak private pantai cocok ngecamp lupa jaga bersih rawat ciptannya	['pantai', 'indah', 'layak', 'private', 'pantai', 'cocok', 'ngecamp', 'lupa', 'jaga', 'bersih', 'rawat', 'ciptannya']	Positif
11	Sedahan	tahun parkir atas bukit jalan kaki lumayan jauh pantai muas unjung sepi pantai asri bersih cocok hunfot ngecamp	['tahun', 'parkir', 'atas', 'bukit', 'jalan', 'kaki', 'lumayan', 'jauh', 'pantai', 'muas', 'unjung', 'sepi', 'pantai', 'asri', 'bersih', 'cocok', 'hunfot', 'ngecamp']	Positif
11	Sedahan	tempat alami mantap deh bersih jalan lumayan bagus lupa buang sampah tempat	['tempat', 'alami', 'mantap', 'deh', 'bersih', 'jalan', 'lumayan', 'bagus', 'lupa', 'buang', 'sampah', 'tempat']	Positif
11	Sedahan	pantai bersih sepi enak ngecamp	['pantai', 'bersih', 'sepi', 'enak', 'ngecamp']	Positif
11	Sedahan	pantai bersih pandang bagus maklum kalu pantai bersih sulit akses	['pantai', 'bersih', 'pandang', 'bagus', 'maklum', 'kalu', 'pantai', 'bersih', 'sulit', 'akses']	Positif
11	Sedahan	indah jaga bersih hampar pasir luas	['indah', 'jaga', 'bersih', 'hampar', 'pasir', 'luas']	Positif
11	Sedahan	pantai sembunyi indah toilet mushollah warung milik warga moga jala bangun akses mudah tarik banyak wisatawan	['pantai', 'sembunyi', 'indah', 'toilet', 'mushollah', 'warung', 'milik', 'warga', 'moga', 'jala', 'bangun', 'akses', 'mudah', 'tarik', 'banyak', 'wisatawan']	Positif
